Index|Stock>,Undetected Active Errors,Undetected Passive Errors,
4317,12954.4320588,-36.4133896788,
4318,12958.1412953,-36.792002571,
4319,12961.3668714,-35.9761869774,
4320,12964.2307404,-37.0979648789,
4321,12966.7674203,-36.5790724018,
4322,12971.4421496,-35.6888283918,
4323,12973.9486357,-38.084664433,
4324,12976.5136105,-36.1902170265,
4325,12978.0876902,-37.359618339,
4326,12981.2911961,-37.4561295447,
4327,12983.4142299,-37.3461358795,
4328,12986.5668875,-36.0993560338,
4329,12989.7167315,-35.846146155,
4330,12991.8968163,-37.1134037995,
4331,12993.3234661,-38.1927380163,
4332,12995.0362868,-36.475669606,
4333,12997.4198292,-37.5102921146,
4334,12999.4790476,-36.8716039694,
4335,13004.1624524,-36.2773744774,
4336,13007.8271259,-35.9077601559,
4337,13009.9767413,-36.0716655054,
4338,13012.0420147,-36.6908474633,
4339,13015.810565,-36.9051967821,
4340,13018.3651238,-37.600276903,
4341,13020.4660196,-36.6574229768,
4342,13022.7300886,-36.305686416,
4343,13027.1780806,-35.860501187,
4344,13029.5983362,-35.7158100952,
4345,13033.2393227,-36.6784766608,
4346,13036.881672,-35.8947323625,
4347,13041.3783865,-35.7229964114,
4348,13044.5134567,-35.3081475476,
4349,13046.726675,-36.3906309448,
4350,13047.9558326,-36.6187605814,
4351,13050.9440845,-36.281871771,
4352,13054.6243017,-36.9120367186,
4353,13058.5501384,-35.4397659253,
4354,13060.9792326,-36.4622609806,
4355,13064.4693466,-36.5317484408,
4356,13065.8604721,-36.5347505205,
4357,13070.1368448,-35.4370621309,
4358,13072.9322686,-36.2886955991,
4359,13076.9383292,-37.1843119241,
4360,13079.7763847,-35.8225210271,
4361,13083.6392244,-36.1733499656,
4362,13086.9038237,-35.8404764654,
4363,13091.2724609,-35.7866614306,
4364,13094.2748495,-36.4604478349,
4365,13097.0878167,-37.0984008989,
4366,13103.3256252,-34.8168333917,
4367,13107.4586709,-35.1190337121,
4368,13111.9136136,-36.4415655519,
4369,13114.5737722,-37.1802395397,
4370,13118.4887118,-35.9698804713,
4371,13120.3758022,-37.099716636,
4372,13123.021674,-35.9541229894,
4373,13126.0761391,-35.7783146212,
4374,13127.8842318,-37.3078853203,
4375,13131.8529428,-35.221214531,
4376,13134.5767839,-37.2529930766,
4377,13136.8140217,-35.982058278,
4378,13140.1887733,-36.0092869707,
4379,13144.8458669,-34.8300777888,
4380,13148.1060419,-36.1662789093,
4381,13151.6886932,-36.3511625533,
4382,13155.0098618,-36.2045922217,
4383,13158.8877799,-37.0502607625,
4384,13163.0207205,-35.5182413383,
4385,13166.4939977,-36.563677981,
4386,13169.7523873,-35.6681464245,
4387,13172.6454658,-37.202656603,
4388,13175.2972466,-37.3178311381,
4389,13179.1458508,-37.0154068843,
4390,13183.0789675,-35.0351774087,
4391,13184.8632375,-36.7218275053,
4392,13188.8150539,-36.3223555657,
4393,13193.5190249,-35.635159855,
4394,13196.9984303,-36.6184270853,
4395,13199.6246769,-37.3001058499,
4396,13203.7552205,-36.0648461947,
4397,13207.3501315,-36.4949765418,
4398,13210.3844441,-36.6260609143,
4399,13213.6850545,-36.4751145306,
4400,13216.2412058,-37.527670794,
4401,13217.9046893,-37.037535278,
4402,13221.7241153,-35.4974763929,
4403,13226.3595586,-36.5254684708,
4404,13229.8371504,-36.0349008035,
4405,13234.1032173,-35.7504241536,
4406,13235.3571011,-36.935386845,
4407,13237.6377338,-36.464190508,
4408,13239.9047717,-37.9064908265,
4409,13244.6847149,-35.9023776801,
4410,13247.5877121,-36.0215297307,
4411,13250.9896273,-35.9254024502,
4412,13253.5076534,-36.9920825464,
4413,13257.4513777,-35.8729658689,
4414,13259.0066246,-37.4306777971,
4415,13262.3557679,-36.7159273863,
4416,13264.0704682,-36.9179432498,
4417,13267.1981542,-38.0740969494,
4418,13271.1163544,-36.3291204219,
4419,13273.9071989,-35.5904081082,
4420,13278.0267393,-36.8176553321,
4421,13279.4782119,-36.5316880426,
4422,13283.8131198,-36.8681424207,
4423,13286.9568604,-35.8422164302,
4424,13289.3645843,-36.2769579574,
4425,13292.3666345,-36.8022696848,
4426,13294.0211804,-37.2102480531,
4427,13296.0902006,-36.9399900664,
4428,13298.8030896,-36.1300274873,
4429,13301.4974955,-36.6541665472,
4430,13304.4817922,-36.636046746,
4431,13308.0592474,-36.6308008378,
4432,13312.7007861,-35.4954686052,
4433,13315.0035927,-37.1535123958,
4434,13318.6476565,-36.1640793386,
4435,13321.2136492,-36.4199152285,
4436,13323.7421842,-36.3382072268,
4437,13326.3177013,-37.0415490497,
4438,13328.791658,-36.9625855546,
4439,13333.021536,-36.1616299513,
4440,13335.5738374,-37.4146813784,
4441,13339.1343894,-35.7604321854,
4442,13341.2103843,-35.8440308592,
4443,13343.5218683,-37.258392042,
4444,13345.6480337,-37.2959489791,
4445,13349.3737726,-36.2413081437,
4446,13353.4079204,-36.6673306261,
4447,13356.1589358,-35.8553413556,
4448,13359.8786088,-35.9115311474,
4449,13362.0214783,-36.8831262399,
4450,13364.4619743,-36.5960940302,
4451,13367.0610027,-35.5866300505,
4452,13369.7104,-35.9044785518,
4453,13372.8575666,-37.112930818,
4454,13376.8948289,-35.6283297544,
4455,13379.7702472,-36.1208232459,
4456,13382.7168469,-36.1110282227,
4457,13384.5104916,-37.2423744768,
4458,13386.7562953,-36.5217149331,
4459,13389.6139416,-35.9255399189,
4460,13393.5131375,-34.9822789721,
4461,13396.6381066,-36.5901193738,
4462,13399.4138731,-36.575588918,
4463,13402.6560934,-35.6958116445,
4464,13405.9497661,-36.1104713675,
4465,13409.6897015,-36.5999914599,
4466,13413.5647153,-36.012152577,
4467,13416.6875374,-37.1635914355,
4468,13421.2844603,-36.2170193232,
4469,13424.680274,-35.6223678194,
4470,13428.1147063,-34.9726148546,
4471,13429.6865444,-36.8530208093,
4472,13430.3647077,-37.5390247687,
4473,13433.2551462,-37.7198342283,
4474,13435.4266962,-38.4019292565,
4475,13437.3934797,-37.349179475,
4476,13439.5417023,-36.3405634845,
4477,13441.0541298,-37.3890188248,
4478,13444.8959105,-35.5397811259,
4479,13447.9422432,-36.4200293739,
4480,13451.0756941,-37.1196162972,
4481,13454.8427391,-35.2045561488,
4482,13458.4830841,-36.5055582788,
4483,13461.7509454,-36.329429539,
4484,13464.0621347,-36.6514035714,
4485,13467.0871915,-36.9706889008,
4486,13471.3110888,-35.7272491491,
4487,13473.9344163,-36.0064025607,
4488,13477.3454884,-37.1879778506,
4489,13480.7268721,-37.0741423211,
4490,13484.0687323,-37.4424406406,
4491,13487.9967004,-36.0125855956,
4492,13489.5578936,-38.4712886925,
4493,13493.0405404,-36.0362566716,
4494,13495.1429597,-36.2229591699,
4495,13498.7024324,-36.6491868956,
4496,13500.6210808,-36.4295132269,
4497,13503.4262903,-37.2498725395,
4498,13506.0221907,-36.3424528776,
4499,13506.284976,-38.2787578623,
4500,13508.4447424,-37.2946117006,
4501,13510.2203545,-37.9308676877,
4502,13512.999035,-37.5819259179,
4503,13517.022234,-36.503114212,
4504,13518.2706945,-37.9484880774,
4505,13520.9479459,-35.5763153714,
4506,13523.1446283,-36.8039733397,
4507,13525.7220457,-36.6038255878,
4508,13528.5347478,-37.4224418313,
4509,13529.9771392,-36.9759354779,
4510,13531.9183294,-36.1960455843,
4511,13535.2001633,-35.5364748616,
4512,13538.4032537,-36.798999057,
4513,13539.8506046,-36.6629696818,
4514,13543.5778055,-36.8244968703,
4515,13547.5644218,-36.2259170182,
4516,13550.574622,-36.0972151945,
4517,13553.9019022,-35.4499393995,
4518,13556.4285342,-37.224260341,
4519,13558.9391097,-37.4287186805,
4520,13562.2367799,-36.3191209271,
4521,13563.746344,-38.0039923492,
4522,13566.8692696,-35.5633355341,
4523,13569.6967291,-37.3224627081,
4524,13572.7620725,-37.3775320172,
4525,13575.0416615,-36.4083460843,
4526,13578.3684265,-35.4446663226,
4527,13581.4558847,-36.4536510259,
4528,13583.0367006,-36.8857644384,
4529,13585.0092467,-37.6991792205,
4530,13586.8518167,-36.2716463419,
4531,13590.5196075,-36.8478497752,
4532,13594.7267842,-36.076915542,
4533,13594.9896009,-37.9961502428,
4534,13597.6990966,-36.2469045923,
4535,13600.8756162,-35.4556557429,
4536,13602.0780752,-38.0795123797,
4537,13604.6889253,-37.2555629317,
4538,13607.7410545,-36.3773711571,
4539,13610.4550328,-37.3458297645,
4540,13612.9704378,-37.741818926,
4541,13615.3778496,-36.5630118202,
4542,13618.2794615,-37.4049106855,
4543,13620.6228344,-35.8086777908,
4544,13623.4461039,-36.0165451192,
4545,13626.6197022,-36.6164450127,
4546,13629.1125037,-37.0715154526,
4547,13630.8825088,-36.4424146119,
4548,13633.5553527,-35.7444166875,
4549,13637.228802,-35.4788199152,
4550,13639.4045395,-35.9838382267,
4551,13641.6502969,-35.9083041899,
4552,13643.3728686,-37.3813097753,
4553,13646.728849,-36.1266985167,
4554,13648.7911552,-37.400974838,
4555,13651.8962128,-37.2455553027,
4556,13655.3276549,-36.77051599,
4557,13658.3527694,-37.467953526,
4558,13662.5074652,-36.1509209708,
4559,13665.8120375,-36.6955903645,
4560,13669.6956166,-36.2184538527,
4561,13673.6095581,-35.9571211574,
4562,13677.0244142,-36.821483059,
4563,13680.7742843,-36.4538760688,
4564,13683.5002016,-36.8076274878,
4565,13686.8072034,-36.6009305072,
4566,13690.3986366,-36.1135824226,
4567,13692.5776489,-36.9496711911,
4568,13695.0532554,-38.2787348545,
4569,13697.9062726,-36.1929222403,
4570,13700.1174292,-37.2074392993,
4571,13704.4316573,-36.2129135815,
4572,13707.2163488,-37.1422093446,
4573,13709.2015629,-36.7314397153,
4574,13711.8689352,-36.7260761531,
4575,13716.8754865,-35.5459072654,
4576,13719.0702103,-37.2802313462,
4577,13723.5999718,-36.2709539858,
4578,13727.0859517,-36.1127047364,
4579,13731.0888742,-35.8503198664,
4580,13734.841713,-36.3621409607,
4581,13738.7196966,-35.9933248658,
4582,13742.1886775,-36.3035384385,
4583,13744.6490859,-38.0349852482,
4584,13746.502232,-36.9997003052,
4585,13749.2209542,-36.9449398672,
4586,13751.793764,-36.0082264748,
4587,13754.6134817,-36.7038103606,
4588,13756.4974243,-37.0536651216,
4589,13760.4527977,-35.3895048117,
4590,13764.1646335,-35.8763471055,
4591,13768.1193264,-36.4802208858,
4592,13771.2946955,-36.5795982688,
4593,13775.3456222,-36.0672885904,
4594,13778.6116241,-37.0889841781,
4595,13780.2659702,-36.7976528245,
4596,13782.6242998,-36.5726340001,
4597,13786.3803001,-35.8963365645,
4598,13789.7902447,-35.4421572876,
4599,13792.2227184,-38.0900173976,
4600,13797.2858643,-34.6478762132,
4601,13800.5409803,-35.9138019675,
4602,13803.8963416,-35.6835020655,
4603,13806.9006748,-36.9732644977,
4604,13809.6205219,-37.4566240662,
4605,13811.1052617,-37.8676107724,
4606,13814.0179995,-36.3593019375,
4607,13815.7169894,-37.1577051792,
4608,13817.491865,-37.1674109169,
4609,13821.153243,-36.0140884213,
4610,13825.1226089,-36.7031537894,
4611,13827.4522309,-37.171586868,
4612,13831.1987544,-35.9797597416,
4613,13835.7013527,-35.1939433635,
4614,13837.8555593,-36.7480056887,
4615,13840.8977177,-35.5797600249,
4616,13842.9611436,-36.2522044862,
4617,13846.8867619,-35.1132352386,
4618,13852.2700774,-35.1518168446,
4619,13854.7973322,-37.652192794,
4620,13859.4245754,-36.3803371554,
4621,13865.0917199,-35.1504805496,
4622,13867.2839468,-36.7358583818,
4623,13869.0910816,-37.1312907542,
4624,13874.133274,-35.4730041812,
4625,13875.9178655,-36.8518764896,
4626,13877.3877297,-37.6356479237,
4627,13879.6139423,-36.5095410452,
4628,13883.1178139,-36.727469555,
4629,13885.8574989,-36.9617673745,
4630,13889.4747567,-36.2429954005,
4631,13891.518749,-36.3975920978,
4632,13894.1044365,-36.9904026555,
4633,13897.0379003,-37.1888610635,
4634,13901.2626471,-35.9974011115,
4635,13904.0242921,-35.722198267,
4636,13907.5309095,-36.3106197628,
4637,13910.6450566,-37.3654050375,
4638,13914.4889581,-36.9302095574,
4639,13917.7921667,-36.2450369619,
4640,13921.2669983,-36.5993454977,
4641,13924.0631215,-35.9716601908,
4642,13928.3640955,-36.1408005142,
4643,13930.8540502,-36.8699007705,
4644,13933.2246625,-36.9612389932,
4645,13936.9032858,-35.8453041716,
4646,13941.5679133,-36.8444903746,
4647,13943.2851622,-37.7057181264,
4648,13945.6891109,-36.9587424325,
4649,13948.0921684,-36.3502030934,
4650,13952.035984,-35.9496607298,
4651,13954.4016925,-37.8385861137,
4652,13957.567319,-36.7798421579,
4653,13960.6476983,-35.682499237,
4654,13963.6025017,-36.3162787095,
4655,13967.3520073,-35.3287530722,
4656,13970.5819239,-37.5129684907,
4657,13972.2352447,-37.0384174109,
4658,13975.5502996,-35.9015331448,
4659,13978.0464853,-36.5319594799,
4660,13980.479918,-36.6101467971,
4661,13983.3172799,-37.0507999902,
4662,13985.8174199,-36.5120577311,
4663,13988.4498804,-36.0945171423,
4664,13990.2835429,-37.586242207,
4665,13994.3996398,-35.4278695354,
4666,13999.074047,-35.0991738863,
4667,14002.0841317,-35.3635906863,
4668,14004.5743148,-36.8714848668,
4669,14006.2382237,-37.8555784305,
4670,14008.8067381,-35.6607127191,
4671,14011.3914224,-36.3986083284,
4672,14014.5518599,-36.6072607826,
4673,14016.7082755,-37.0222488277,
4674,14019.8689757,-35.9922359374,
4675,14022.697378,-35.7481439004,
4676,14025.6915368,-36.7199155427,
4677,14028.5533794,-35.2183703039,
4678,14032.3731105,-35.2485363878,
4679,14035.3197109,-37.2931468853,
4680,14037.0229217,-37.7215217906,
4681,14041.3315184,-35.5436362373,
4682,14045.5838833,-35.6745000893,
4683,14047.4908042,-36.6027098384,
4684,14051.783164,-35.8479418826,
4685,14056.7928494,-35.7447332224,
4686,14059.6200671,-36.5396492185,
4687,14063.1609018,-35.5472927193,
4688,14065.4601915,-36.9984359211,
4689,14069.3790222,-36.2098158402,
4690,14071.7669863,-37.3809148919,
4691,14074.143651,-37.3108812407,
4692,14078.3421777,-36.6717826227,
4693,14080.761526,-37.1176905155,
4694,14083.5741117,-36.1563368942,
4695,14085.4992655,-36.3223935289,
4696,14087.4401658,-37.6031763954,
4697,14092.3294132,-34.7948059319,
4698,14094.8501716,-35.9513313172,
4699,14096.9374328,-37.4046143256,
4700,14099.7435373,-36.7806897167,
4701,14101.4768571,-37.550889325,
4702,14104.596857,-37.1008727146,
4703,14106.6734587,-37.1185610054,
4704,14109.8308036,-37.3365826706,
4705,14111.1664123,-37.6575762993,
4706,14115.4273814,-35.2118955794,
4707,14119.2863467,-36.7297790644,
4708,14122.0418054,-36.205576242,
4709,14125.766131,-36.1772705761,
4710,14128.79916,-37.5356119316,
4711,14131.2762931,-37.1716647014,
4712,14132.8824283,-37.0619818724,
4713,14135.7865943,-37.8631345722,
4714,14138.2732898,-36.9603324783,
4715,14141.0673604,-37.2944547663,
4716,14142.4453354,-38.569360191,
4717,14146.0451542,-35.5864197693,
4718,14150.1409329,-35.9401526,
4719,14154.6399502,-36.8728360546,
4720,14156.015593,-36.2812146925,
4721,14160.153715,-34.6998098169,
4722,14163.8550149,-36.5934350535,
4723,14167.4013766,-35.4259859569,
4724,14173.015936,-35.0360817219,
4725,14176.5691761,-35.647371372,
4726,14177.8639615,-37.0165614315,
4727,14181.305907,-36.6424132634,
4728,14182.7853803,-36.5617494759,
4729,14185.4481401,-36.4356565775,
4730,14189.3995947,-35.4691705489,
4731,14193.7827866,-36.6014904958,
4732,14197.0051782,-37.1943943882,
4733,14199.8232714,-36.4633099027,
4734,14203.4927304,-36.33222024,
4735,14206.1375642,-36.6913040375,
4736,14210.1173096,-35.649582528,
4737,14215.3328715,-36.1553384582,
4738,14218.8417409,-36.5934353653,
4739,14222.1465871,-35.7522354692,
4740,14224.9083761,-37.2290229566,
4741,14228.7572454,-34.9984927943,
4742,14231.4344263,-37.2031281519,
4743,14235.514119,-35.4638338513,
4744,14238.7477436,-36.4574507993,
4745,14242.6520743,-35.2571090666,
4746,14245.4406917,-36.8257761658,
4747,14249.8338755,-36.5823104496,
4748,14253.8366594,-35.2698343881,
4749,14256.7736135,-35.9994931246,
4750,14259.9074425,-37.5278001634,
4751,14262.9010134,-37.195791714,
4752,14267.2475797,-35.6445007898,
4753,14270.1613371,-36.7840728179,
4754,14272.4571619,-36.5982628406,
4755,14276.0610534,-36.9190521032,
4756,14279.7899456,-36.5677622099,
4757,14283.2509698,-36.7613993536,
4758,14285.7533838,-36.7467725488,
4759,14287.4803238,-37.1492855061,
4760,14290.2994657,-37.224600559,
4761,14292.3387524,-36.5272965773,
4762,14296.8445754,-36.2594326243,
4763,14301.653471,-36.5281121455,
4764,14304.525906,-35.8108163232,
4765,14308.2417765,-36.6324235825,
4766,14310.7424084,-36.4045968078,
4767,14311.0076848,-37.9095512419,
4768,14315.4186265,-35.2316810943,
4769,14318.9002323,-36.0901074668,
4770,14321.4412397,-36.3305702693,
4771,14325.1029442,-36.2633800111,
4772,14328.3513351,-36.5216161947,
4773,14331.4230717,-35.5288507188,
4774,14333.7523104,-36.548774879,
4775,14335.5022814,-37.0934823563,
4776,14338.5806356,-36.6559466492,
4777,14341.2479374,-36.635936498,
4778,14344.060199,-36.7572521413,
4779,14346.7149346,-35.8204885917,
4780,14350.4534595,-37.0259604154,
4781,14353.5999312,-36.3997090887,
4782,14355.7881463,-36.7836159445,
4783,14359.2853385,-36.1232852241,
4784,14361.7550857,-36.3432533434,
4785,14364.4592544,-36.6121464613,
4786,14366.6597277,-36.3593326399,
4787,14369.0926654,-36.0431015511,
4788,14372.5396629,-36.6532734112,
4789,14376.2155913,-34.9629591464,
4790,14379.1490171,-35.8932265487,
4791,14380.507368,-38.0429288738,
4792,14383.5515168,-36.8254372482,
4793,14386.8165839,-36.8022344321,
4794,14388.1948795,-36.2543492156,
4795,14391.8893464,-36.0873129068,
4796,14395.4355335,-36.2562520923,
4797,14397.9068657,-37.4226391744,
4798,14400.2062843,-36.6862052878,
4799,14404.2105017,-35.821474797,
4800,14408.2463711,-36.620236942,
4801,14411.5911136,-35.5428166159,
4802,14414.0383884,-37.6980082556,
4803,14418.1051324,-35.4634732709,
4804,14420.1427667,-36.8665029514,
4805,14424.1996325,-35.3920426756,
4806,14425.1554511,-38.3810481658,
4807,14427.1597498,-38.0532465944,
4808,14430.9562043,-36.8697829519,
4809,14435.270446,-35.3977999085,
4810,14438.0811258,-35.6957547799,
4811,14441.5618106,-36.972685759,
4812,14444.3952409,-35.5583766334,
4813,14447.2050484,-35.7020398977,
4814,14450.7387755,-36.0272176911,
4815,14454.0134967,-35.9357801695,
4816,14457.0301061,-36.0941190519,
4817,14460.4009145,-36.5526929906,
4818,14464.3370502,-35.4449620687,
4819,14466.0428537,-37.0315825115,
4820,14469.3947801,-37.2518529138,
4821,14472.6877963,-35.759752012,
4822,14476.3057652,-35.9924784835,
4823,14480.0294731,-35.5317487816,
4824,14484.7316359,-36.0238986878,
4825,14487.4779749,-36.8527319749,
4826,14491.3806477,-35.9399220439,
4827,14493.2469049,-36.6187762006,
4828,14494.0132681,-37.5239869961,
4829,14496.3988168,-36.1257242476,
4830,14499.0937066,-37.149033537,
4831,14501.7775885,-35.7077712543,
4832,14504.7035514,-36.8977951966,
4833,14506.8626087,-37.4540772721,
4834,14510.5151221,-35.9189425864,
4835,14513.6081246,-36.6206332103,
4836,14516.6001219,-36.80020597,
4837,14520.1098668,-36.4797806187,
4838,14523.598709,-36.5824520464,
4839,14526.8045148,-36.1436115608,
4840,14529.1533361,-36.9325753289,
4841,14531.9807329,-36.3415388875,
4842,14536.0068263,-36.1856508957,
4843,14539.6976346,-36.1481058825,
4844,14542.2192234,-37.0386834741,
4845,14545.3905416,-35.9583477317,
4846,14547.7162979,-37.5126337294,
4847,14551.8032455,-36.3691866045,
4848,14554.6741964,-36.1007121221,
4849,14558.3555326,-36.6616989414,
4850,14560.6142672,-36.4239556661,
4851,14562.8292129,-37.6800534961,
4852,14567.4059999,-36.2220284435,
4853,14569.6404939,-37.572690784,
4854,14573.5383371,-35.2129382396,
4855,14575.4110456,-37.1541151345,
4856,14577.2995109,-37.0419279835,
4857,14580.3264038,-37.1412341828,
4858,14582.915071,-35.435143281,
4859,14586.7648959,-36.645233613,
4860,14590.0181335,-37.6996503967,
4861,14592.6633406,-37.8814926711,
4862,14596.75373,-35.7414513292,
4863,14600.3354673,-36.6476814387,
4864,14604.0603861,-37.1261021145,
4865,14607.3666376,-36.5061248001,
4866,14609.7053529,-36.0001266947,
4867,14612.9659625,-36.9406276836,
4868,14613.5541974,-37.6080312387,
4869,14617.8965271,-36.6199945002,
4870,14621.5523662,-36.4607348148,
4871,14625.5653756,-35.8380201344,
4872,14628.184304,-37.4103965663,
4873,14630.4600291,-35.6633954752,
4874,14633.7027707,-35.9720001492,
4875,14636.4040989,-36.6706976538,
4876,14639.3301129,-36.889601098,
4877,14641.9042786,-35.8775659067,
4878,14644.5845507,-35.8535368126,
4879,14648.7312983,-36.387890137,
4880,14653.1348966,-35.4781583844,
4881,14656.9516804,-35.7209269576,
4882,14659.4686454,-35.0721940958,
4883,14662.2187424,-35.9443966381,
4884,14665.2254075,-36.7979413204,
4885,14670.0327502,-35.2663271412,
4886,14672.9087456,-36.2695874179,
4887,14675.8694431,-36.9036967922,
4888,14677.6197379,-36.5385484697,
4889,14680.9054838,-36.4360779069,
4890,14684.1414875,-35.7180018842,
4891,14686.5363274,-36.5761862656,
4892,14688.6413853,-37.1839282144,
4893,14691.1663641,-36.9214488052,
4894,14692.9238391,-36.9765335869,
4895,14697.0718229,-36.6662305309,
4896,14700.4646775,-36.5689773949,
4897,14701.8225921,-37.7997923381,
4898,14704.8305881,-36.4821750407,
4899,14708.4618359,-36.1019267529,
4900,14711.1597288,-37.2875825592,
4901,14714.9937075,-35.1135492316,
4902,14716.7537592,-36.3548110901,
4903,14719.8701057,-36.612315524,
4904,14722.659022,-37.1450443419,
4905,14726.4470243,-36.834854485,
4906,14730.5569337,-35.9570165436,
4907,14734.2639818,-36.8217352445,
4908,14737.1608645,-36.0974189064,
4909,14741.38023,-36.2633775265,
4910,14743.1945269,-36.7442906502,
4911,14746.4800346,-36.3714959631,
4912,14750.003561,-34.8139123508,
4913,14752.2127417,-35.9887798693,
4914,14753.9806431,-36.6030947117,
4915,14758.0507504,-36.4353420794,
4916,14761.3726584,-36.7068758268,
4917,14764.9134373,-36.221870554,
4918,14768.6809345,-37.0287570498,
4919,14769.7947948,-37.1355137381,
4920,14773.3259326,-35.9656388764,
4921,14775.8273559,-37.8394073718,
4922,14776.5693627,-37.7486329857,
4923,14779.9061251,-35.9208804703,
4924,14781.4933912,-36.1947581498,
4925,14783.9886105,-36.5377037945,
4926,14787.315753,-36.5645319307,
4927,14790.5115322,-37.2025001262,
4928,14795.1335789,-35.7411696944,
4929,14796.9830101,-36.9576083559,
4930,14799.9144919,-37.2042123882,
4931,14803.7180371,-36.69015753,
4932,14806.3516405,-36.9345512524,
4933,14811.1472008,-34.829046662,
4934,14813.3320794,-37.5374739922,
4935,14818.1262415,-35.4464331943,
4936,14820.0796611,-37.7717886735,
4937,14823.7919517,-35.3948945659,
4938,14827.1672086,-35.7885629263,
4939,14830.5069087,-35.7267590552,
4940,14833.2977632,-37.4690023423,
4941,14837.0477458,-36.0015020029,
4942,14840.777928,-36.5657899503,
4943,14843.1911525,-36.6620799147,
4944,14846.6662356,-36.7353828875,
4945,14850.2872451,-36.14825423,
4946,14853.2045217,-37.0178977859,
4947,14855.9536531,-37.5849681337,
4948,14859.6333393,-35.8452905123,
4949,14863.1599477,-37.1733572383,
4950,14863.4979499,-38.0153533509,
4951,14865.9067037,-35.9614080922,
4952,14867.5352573,-36.614447551,
4953,14868.6481712,-37.6518832151,
4954,14871.4937294,-36.4513573799,
4955,14874.6475829,-36.0914940616,
4956,14876.0343623,-37.9127371366,
4957,14879.5343362,-35.8845807549,
4958,14882.2425996,-36.2050495261,
4959,14883.6934041,-39.0022149244,
4960,14886.3222999,-37.5193360642,
4961,14889.6515885,-37.4481797631,
4962,14892.0487628,-35.5043126276,
4963,14895.1981246,-36.0407420085,
4964,14898.4044538,-36.6731596315,
4965,14902.96233,-35.5955719676,
4966,14906.5075123,-36.5487096314,
4967,14910.2030298,-36.1765274247,
4968,14914.088294,-35.5257069764,
4969,14916.2486283,-36.462007876,
4970,14918.196358,-36.3554524019,
4971,14922.6116307,-35.7044549758,
4972,14925.49951,-35.9817371398,
4973,14928.7213309,-35.8070631073,
4974,14932.1561083,-35.7233408275,
4975,14933.9952847,-37.85468587,
4976,14936.3980696,-37.922273321,
4977,14939.3833849,-37.0230758817,
4978,14943.7577365,-35.3101871419,
4979,14945.2951223,-36.92835671,
4980,14947.9290397,-36.2779256249,
4981,14949.8731923,-36.3616936494,
4982,14954.4621943,-35.9639858205,
4983,14957.4432704,-35.1648549113,
4984,14960.6182775,-35.434743398,
4985,14963.5830161,-35.9494815005,
4986,14967.4429223,-36.249298686,
4987,14969.8645972,-35.7247409916,
4988,14972.1007303,-36.8011257425,
4989,14975.1833749,-35.8183340325,
4990,14978.6631485,-36.977482266,
4991,14980.1884366,-36.9041235727,
4992,14983.4812055,-35.7233093646,
4993,14986.3334977,-36.3092780887,
4994,14989.7650362,-36.2959519847,
4995,14993.4923044,-36.2637208013,
4996,14997.0815109,-35.846702485,
4997,15001.1445226,-35.1308500608,
4998,15004.4164984,-36.66013675,
4999,15008.1736743,-35.8791205637,
5000,15009.3504908,-37.6251521719,
5001,15013.8949274,-35.8874136834,
5002,15016.8118849,-37.1287963697,
5003,15020.1650882,-36.759602698,
5004,15023.5971145,-36.4857092674,
5005,15027.3024107,-35.0643012843,
5006,15030.5102308,-35.9802877395,
5007,15034.0056188,-36.8112156364,
5008,15037.4135486,-36.1087880712,
5009,15042.1361565,-34.1672841037,
5010,15044.4040326,-36.0056693308,
5011,15045.2007809,-37.7481757213,
5012,15048.17038,-36.5706863932,
5013,15052.6948641,-36.2901780449,
5014,15056.3734312,-35.6278060965,
5015,15057.9458255,-37.6850124782,
5016,15061.5628771,-35.6677128783,
5017,15062.8536719,-37.7195361973,
5018,15065.9347509,-36.6189324244,
5019,15069.0891409,-35.9386093597,
5020,15072.1614195,-36.5336116085,
5021,15075.4856765,-36.7582213733,
5022,15079.157596,-35.5444697834,
5023,15081.3047528,-36.5600046805,
5024,15084.2767263,-36.6068757536,
5025,15086.2612209,-37.3068686502,
5026,15089.3357561,-35.8344011722,
5027,15091.3285599,-36.7709925393,
5028,15093.1664486,-36.5544882235,
5029,15097.0511446,-36.7483304963,
5030,15099.7028986,-36.0522084812,
5031,15101.938488,-37.2837179193,
5032,15105.291971,-36.5903939088,
5033,15107.973663,-35.855324946,
5034,15111.1288118,-37.776056808,
5035,15113.3066549,-36.7785770676,
5036,15117.736422,-36.277599349,
5037,15120.8039265,-36.8370746433,
5038,15125.4242212,-35.4821453485,
5039,15129.9740947,-35.6829686776,
5040,15133.5907952,-36.501916206,
5041,15136.9029341,-35.8832998511,
5042,15140.1261073,-35.5944625602,
5043,15142.9309461,-36.7188047946,
5044,15146.7325952,-36.0810366907,
5045,15150.2487519,-35.2567386129,
5046,15153.3870527,-37.4940754015,
5047,15155.0644707,-36.9459285502,
5048,15157.9940975,-36.034155045,
5049,15161.9563073,-37.2674873712,
5050,15164.6121887,-36.8666936244,
5051,15169.4213499,-35.4706650405,
5052,15170.9083876,-37.1525468296,
5053,15173.6429794,-36.3909401484,
5054,15176.3345247,-36.5147188629,
5055,15180.9950117,-35.2095865119,
5056,15183.2213575,-35.9202241739,
5057,15187.4814034,-35.2792347701,
5058,15188.6276861,-38.1388584755,
5059,15191.7029762,-35.8768193867,
